Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Deceased Organ Donors,2018,Louisiana,LA,Kidney,162.0
Deceased Organ Donors,2018,Louisiana,LA,Liver,177.0
Deceased Organ Donors,2018,Louisiana,LA,Lung,43.0
Deceased Organ Donors,2018,Louisiana,LA,Pancreas,29.0
Deceased Organ Donors,2018,Maine,ME,All,41.0
Deceased Organ Donors,2018,Maine,ME,Heart,
Deceased Organ Donors,2018,Maine,ME,Kidney,37.0
Deceased Organ Donors,2018,Maine,ME,Liver,28.0
Deceased Organ Donors,2018,Maine,ME,Lung,
Deceased Organ Donors,2018,Maine,ME,Pancreas,
Deceased Organ Donors,2018,Maryland,MD,All,208.0
Deceased Organ Donors,2018,Maryland,MD,Heart,67.0
Deceased Organ Donors,2018,Maryland,MD,Kidney,191.0
Deceased Organ Donors,2018,Maryland,MD,Liver,171.0
Deceased Organ Donors,2018,Maryland,MD,Lung,73.0
Deceased Organ Donors,2018,Maryland,MD,Pancreas,43.0
Deceased Organ Donors,2018,Massachusetts,MA,All,199.0
Deceased Organ Donors,2018,Massachusetts,MA,Heart,72.0
Deceased Organ Donors,2018,Massachusetts,MA,Kidney,186.0
Deceased Organ Donors,2018,Massachusetts,MA,Liver,149.0
Deceased Organ Donors,2018,Massachusetts,MA,Lung,40.0
Deceased Organ Donors,2018,Massachusetts,MA,Pancreas,
Deceased Organ Donors,2018,Michigan,MI,All,364.0
Deceased Organ Donors,2018,Michigan,MI,Heart,115.0
Deceased Organ Donors,2018,Michigan,MI,Kidney,336.0
Deceased Organ Donors,2018,Michigan,MI,Liver,264.0
Deceased Organ Donors,2018,Michigan,MI,Lung,126.0
Deceased Organ Donors,2018,Michigan,MI,Pancreas,39.0
Deceased Organ Donors,2018,Minnesota,MN,All,143.0
Deceased Organ Donors,2018,Minnesota,MN,Heart,35.0
Deceased Organ Donors,2018,Minnesota,MN,Kidney,137.0
Deceased Organ Donors,2018,Minnesota,MN,Liver,104.0
Deceased Organ Donors,2018,Minnesota,MN,Lung,31.0
Deceased Organ Donors,2018,Minnesota,MN,Pancreas,25.0
Deceased Organ Donors,2018,Mississippi,MS,All,102.0
Deceased Organ Donors,2018,Mississippi,MS,Heart,27.0
Deceased Organ Donors,2018,Mississippi,MS,Kidney,86.0
Deceased Organ Donors,2018,Mississippi,MS,Liver,93.0
Deceased Organ Donors,2018,Mississippi,MS,Lung,20.0
Deceased Organ Donors,2018,Mississippi,MS,Pancreas,
Deceased Organ Donors,2018,Missouri,MO,All,296.0
Deceased Organ Donors,2018,Missouri,MO,Heart,88.0
Deceased Organ Donors,2018,Missouri,MO,Kidney,274.0
Deceased Organ Donors,2018,Missouri,MO,Liver,212.0
Deceased Organ Donors,2018,Missouri,MO,Lung,84.0
Deceased Organ Donors,2018,Missouri,MO,Pancreas,46.0
Deceased Organ Donors,2018,Montana,MT,All,34.0
Deceased Organ Donors,2018,Montana,MT,Heart,
Deceased Organ Donors,2018,Montana,MT,Kidney,32.0
Deceased Organ Donors,2018,Montana,MT,Liver,24.0
Deceased Organ Donors,2018,Montana,MT,Lung,
Deceased Organ Donors,2018,Montana,MT,Pancreas,
Deceased Organ Donors,2018,Nebraska,NE,All,63.0
Deceased Organ Donors,2018,Nebraska,NE,Heart,20.0
Deceased Organ Donors,2018,Nebraska,NE,Kidney,59.0
Deceased Organ Donors,2018,Nebraska,NE,Liver,44.0
Deceased Organ Donors,2018,Nebraska,NE,Lung,
Deceased Organ Donors,2018,Nebraska,NE,Pancreas,
Deceased Organ Donors,2018,Nevada,NV,All,153.0
Deceased Organ Donors,2018,Nevada,NV,Heart,59.0
Deceased Organ Donors,2018,Nevada,NV,Kidney,144.0
Deceased Organ Donors,2018,Nevada,NV,Liver,140.0
Deceased Organ Donors,2018,Nevada,NV,Lung,46.0
Deceased Organ Donors,2018,Nevada,NV,Pancreas,18.0
Deceased Organ Donors,2018,New Hampshire,NH,All,34.0
Deceased Organ Donors,2018,New Hampshire,NH,Heart,
Deceased Organ Donors,2018,New Hampshire,NH,Kidney,31.0
Deceased Organ Donors,2018,New Hampshire,NH,Liver,23.0
Deceased Organ Donors,2018,New Hampshire,NH,Lung,
Deceased Organ Donors,2018,New Hampshire,NH,Pancreas,
Deceased Organ Donors,2018,New Jersey,NJ,All,234.0
Deceased Organ Donors,2018,New Jersey,NJ,Heart,94.0
Deceased Organ Donors,2018,New Jersey,NJ,Kidney,223.0
Deceased Organ Donors,2018,New Jersey,NJ,Liver,192.0
Deceased Organ Donors,2018,New Jersey,NJ,Lung,52.0
Deceased Organ Donors,2018,New Jersey,NJ,Pancreas,31.0
Deceased Organ Donors,2018,New Mexico,NM,All,58.0
Deceased Organ Donors,2018,New Mexico,NM,Heart,27.0
Deceased Organ Donors,2018,New Mexico,NM,Kidney,57.0
Deceased Organ Donors,2018,New Mexico,NM,Liver,44.0
Deceased Organ Donors,2018,New Mexico,NM,Lung,
Deceased Organ Donors,2018,New Mexico,NM,Pancreas,
Deceased Organ Donors,2018,New York,NY,All,474.0
Deceased Organ Donors,2018,New York,NY,Heart,142.0
Deceased Organ Donors,2018,New York,NY,Kidney,409.0
Deceased Organ Donors,2018,New York,NY,Liver,345.0
Deceased Organ Donors,2018,New York,NY,Lung,81.0
Deceased Organ Donors,2018,New York,NY,Pancreas,54.0
Deceased Organ Donors,2018,North Carolina,NC,All,312.0
Deceased Organ Donors,2018,North Carolina,NC,Heart,108.0
Deceased Organ Donors,2018,North Carolina,NC,Kidney,291.0
Deceased Organ Donors,2018,North Carolina,NC,Liver,231.0
Deceased Organ Donors,2018,North Carolina,NC,Lung,70.0
Deceased Organ Donors,2018,North Carolina,NC,Pancreas,38.0
Deceased Organ Donors,2018,North Dakota,ND,All,
Deceased Organ Donors,2018,North Dakota,ND,Heart,
Deceased Organ Donors,2018,North Dakota,ND,Kidney,
Deceased Organ Donors,2018,North Dakota,ND,Liver,
Deceased Organ Donors,2018,North Dakota,ND,Lung,
Deceased Organ Donors,2018,North Dakota,ND,Pancreas,
Deceased Organ Donors,2018,Not Reported,NR,All,48.0
Deceased Organ Donors,2018,Not Reported,NR,Heart,
Deceased Organ Donors,2018,Not Reported,NR,Kidney,43.0
Deceased Organ Donors,2018,Not Reported,NR,Liver,42.0
Deceased Organ Donors,2018,Not Reported,NR,Lung,17.0
Deceased Organ Donors,2018,Not Reported,NR,Pancreas,
Deceased Organ Donors,2018,Ohio,OH,All,426.0
Deceased Organ Donors,2018,Ohio,OH,Heart,125.0
Deceased Organ Donors,2018,Ohio,OH,Kidney,390.0
Deceased Organ Donors,2018,Ohio,OH,Liver,360.0
Deceased Organ Donors,2018,Ohio,OH,Lung,113.0
Deceased Organ Donors,2018,Ohio,OH,Pancreas,48.0
Deceased Organ Donors,2018,Oklahoma,OK,All,189.0
Deceased Organ Donors,2018,Oklahoma,OK,Heart,41.0
Deceased Organ Donors,2018,Oklahoma,OK,Kidney,178.0
Deceased Organ Donors,2018,Oklahoma,OK,Liver,135.0
Deceased Organ Donors,2018,Oklahoma,OK,Lung,36.0
Deceased Organ Donors,2018,Oklahoma,OK,Pancreas,28.0
Deceased Organ Donors,2018,Oregon,OR,All,87.0
Deceased Organ Donors,2018,Oregon,OR,Heart,35.0
Deceased Organ Donors,2018,Oregon,OR,Kidney,85.0
Deceased Organ Donors,2018,Oregon,OR,Liver,66.0
Deceased Organ Donors,2018,Oregon,OR,Lung,
Deceased Organ Donors,2018,Oregon,OR,Pancreas,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,All,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Heart,0.0
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Kidney,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Liver,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Lung,0.0
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Pancreas,0.0
Deceased Organ Donors,2018,Pennsylvania,PA,All,622.0
Deceased Organ Donors,2018,Pennsylvania,PA,Heart,175.0
Deceased Organ Donors,2018,Pennsylvania,PA,Kidney,578.0
Deceased Organ Donors,2018,Pennsylvania,PA,Liver,479.0
Deceased Organ Donors,2018,Pennsylvania,PA,Lung,157.0
Deceased Organ Donors,2018,Pennsylvania,PA,Pancreas,79.0
Deceased Organ Donors,2018,Puerto Rico,PR,All,96.0
Deceased Organ Donors,2018,Puerto Rico,PR,Heart,17.0
Deceased Organ Donors,2018,Puerto Rico,PR,Kidney,81.0
Deceased Organ Donors,2018,Puerto Rico,PR,Liver,81.0
Deceased Organ Donors,2018,Puerto Rico,PR,Lung,19.0
Deceased Organ Donors,2018,Puerto Rico,PR,Pancreas,19.0
Deceased Organ Donors,2018,Rhode Island,RI,All,
Deceased Organ Donors,2018,Rhode Island,RI,Heart,
Deceased Organ Donors,2018,Rhode Island,RI,Kidney,
Deceased Organ Donors,2018,Rhode Island,RI,Liver,
Deceased Organ Donors,2018,Rhode Island,RI,Lung,
Deceased Organ Donors,2018,Rhode Island,RI,Pancreas,0.0
Deceased Organ Donors,2018,South Carolina,SC,All,192.0
Deceased Organ Donors,2018,South Carolina,SC,Heart,53.0
Deceased Organ Donors,2018,South Carolina,SC,Kidney,175.0
Deceased Organ Donors,2018,South Carolina,SC,Liver,146.0
Deceased Organ Donors,2018,South Carolina,SC,Lung,56.0
Deceased Organ Donors,2018,South Carolina,SC,Pancreas,
Deceased Organ Donors,2018,South Dakota,SD,All,19.0
Deceased Organ Donors,2018,South Dakota,SD,Heart,
Deceased Organ Donors,2018,South Dakota,SD,Kidney,16.0
Deceased Organ Donors,2018,South Dakota,SD,Liver,
Deceased Organ Donors,2018,South Dakota,SD,Lung,
Deceased Organ Donors,2018,South Dakota,SD,Pancreas,
Deceased Organ Donors,2018,Tennessee,TN,All,287.0
Deceased Organ Donors,2018,Tennessee,TN,Heart,110.0
Deceased Organ Donors,2018,Tennessee,TN,Kidney,262.0
Deceased Organ Donors,2018,Tennessee,TN,Liver,238.0
Deceased Organ Donors,2018,Tennessee,TN,Lung,60.0
Deceased Organ Donors,2018,Tennessee,TN,Pancreas,38.0
Deceased Organ Donors,2018,Texas,TX,All,902.0
Deceased Organ Donors,2018,Texas,TX,Heart,302.0
Deceased Organ Donors,2018,Texas,TX,Kidney,800.0
Deceased Organ Donors,2018,Texas,TX,Liver,727.0
Deceased Organ Donors,2018,Texas,TX,Lung,226.0
Deceased Organ Donors,2018,Texas,TX,Pancreas,86.0
Deceased Organ Donors,2018,Utah,UT,All,99.0
Deceased Organ Donors,2018,Utah,UT,Heart,45.0
Deceased Organ Donors,2018,Utah,UT,Kidney,97.0
Deceased Organ Donors,2018,Utah,UT,Liver,76.0
Deceased Organ Donors,2018,Utah,UT,Lung,23.0
Deceased Organ Donors,2018,Utah,UT,Pancreas,
Deceased Organ Donors,2018,Vermont,VT,All,
Deceased Organ Donors,2018,Vermont,VT,Heart,
Deceased Organ Donors,2018,Vermont,VT,Kidney,
Deceased Organ Donors,2018,Vermont,VT,Liver,
Deceased Organ Donors,2018,Vermont,VT,Lung,
Deceased Organ Donors,2018,Vermont,VT,Pancreas,0.0
Deceased Organ Donors,2018,Virgin Islands,VI,All,
Deceased Organ Donors,2018,Virgin Islands,VI,Heart,0.0
Deceased Organ Donors,2018,Virgin Islands,VI,Kidney,
Deceased Organ Donors,2018,Virgin Islands,VI,Liver,
Deceased Organ Donors,2018,Virgin Islands,VI,Lung,0.0
Deceased Organ Donors,2018,Virgin Islands,VI,Pancreas,0.0
Deceased Organ Donors,2018,Virginia,VA,All,232.0
Deceased Organ Donors,2018,Virginia,VA,Heart,67.0
Deceased Organ Donors,2018,Virginia,VA,Kidney,216.0
Deceased Organ Donors,2018,Virginia,VA,Liver,186.0
Deceased Organ Donors,2018,Virginia,VA,Lung,60.0
Deceased Organ Donors,2018,Virginia,VA,Pancreas,39.0
Deceased Organ Donors,2018,Washington,WA,All,213.0
Deceased Organ Donors,2018,Washington,WA,Heart,82.0
Deceased Organ Donors,2018,Washington,WA,Kidney,209.0
Deceased Organ Donors,2018,Washington,WA,Liver,151.0
Deceased Organ Donors,2018,Washington,WA,Lung,30.0
Deceased Organ Donors,2018,Washington,WA,Pancreas,22.0
Deceased Organ Donors,2018,West Virginia,WV,All,64.0
Deceased Organ Donors,2018,West Virginia,WV,Heart,16.0
Deceased Organ Donors,2018,West Virginia,WV,Kidney,62.0
Deceased Organ Donors,2018,West Virginia,WV,Liver,53.0
Deceased Organ Donors,2018,West Virginia,WV,Lung,22.0
Deceased Organ Donors,2018,West Virginia,WV,Pancreas,
Deceased Organ Donors,2018,Wisconsin,WI,All,210.0
Deceased Organ Donors,2018,Wisconsin,WI,Heart,65.0
Deceased Organ Donors,2018,Wisconsin,WI,Kidney,191.0
Deceased Organ Donors,2018,Wisconsin,WI,Liver,161.0
Deceased Organ Donors,2018,Wisconsin,WI,Lung,49.0
Deceased Organ Donors,2018,Wisconsin,WI,Pancreas,39.0
Deceased Organ Donors,2018,Wyoming,WY,All,17.0
Deceased Organ Donors,2018,Wyoming,WY,Heart,
Deceased Organ Donors,2018,Wyoming,WY,Kidney,17.0
Deceased Organ Donors,2018,Wyoming,WY,Liver,
Deceased Organ Donors,2018,Wyoming,WY,Lung,
Deceased Organ Donors,2018,Wyoming,WY,Pancreas,
Deceased Organ Donors,2019,Alabama,AL,All,206.0
Deceased Organ Donors,2019,Alabama,AL,Heart,83.0
Deceased Organ Donors,2019,Alabama,AL,Kidney,194.0
Deceased Organ Donors,2019,Alabama,AL,Liver,177.0
Deceased Organ Donors,2019,Alabama,AL,Lung,38.0
Deceased Organ Donors,2019,Alabama,AL,Pancreas,18.0
Deceased Organ Donors,2019,Alaska,AK,All,42.0
Deceased Organ Donors,2019,Alaska,AK,Heart,
Deceased Organ Donors,2019,Alaska,AK,Kidney,41.0
Deceased Organ Donors,2019,Alaska,AK,Liver,33.0
Deceased Organ Donors,2019,Alaska,AK,Lung,
Deceased Organ Donors,2019,Alaska,AK,Pancreas,
Deceased Organ Donors,2019,All,All,All,11870.0
Deceased Organ Donors,2019,All,All,Heart,3635.0
Deceased Organ Donors,2019,All,All,Kidney,11152.0
Deceased Organ Donors,2019,All,All,Liver,9151.0
Deceased Organ Donors,2019,All,All,Lung,2755.0
Deceased Organ Donors,2019,All,All,Pancreas,1374.0
Deceased Organ Donors,2019,Arizona,AZ,All,325.0
Deceased Organ Donors,2019,Arizona,AZ,Heart,111.0
Deceased Organ Donors,2019,Arizona,AZ,Kidney,319.0
Deceased Organ Donors,2019,Arizona,AZ,Liver,249.0
Deceased Organ Donors,2019,Arizona,AZ,Lung,79.0
Deceased Organ Donors,2019,Arizona,AZ,Pancreas,36.0
Deceased Organ Donors,2019,Arkansas,AR,All,92.0
Deceased Organ Donors,2019,Arkansas,AR,Heart,34.0
Deceased Organ Donors,2019,Arkansas,AR,Kidney,83.0
Deceased Organ Donors,2019,Arkansas,AR,Liver,80.0
Deceased Organ Donors,2019,Arkansas,AR,Lung,18.0
Deceased Organ Donors,2019,Arkansas,AR,Pancreas,20.0
Deceased Organ Donors,2019,California,CA,All,1154.0
Deceased Organ Donors,2019,California,CA,Heart,363.0
Deceased Organ Donors,2019,California,CA,Kidney,1106.0
Deceased Organ Donors,2019,California,CA,Liver,937.0
Deceased Organ Donors,2019,California,CA,Lung,271.0
Deceased Organ Donors,2019,California,CA,Pancreas,92.0
Deceased Organ Donors,2019,Colorado,CO,All,162.0
Deceased Organ Donors,2019,Colorado,CO,Heart,56.0
Deceased Organ Donors,2019,Colorado,CO,Kidney,159.0
Deceased Organ Donors,2019,Colorado,CO,Liver,111.0
Deceased Organ Donors,2019,Colorado,CO,Lung,33.0
Deceased Organ Donors,2019,Colorado,CO,Pancreas,19.0
Deceased Organ Donors,2019,Connecticut,CT,All,93.0
Deceased Organ Donors,2019,Connecticut,CT,Heart,39.0
Deceased Organ Donors,2019,Connecticut,CT,Kidney,90.0
Deceased Organ Donors,2019,Connecticut,CT,Liver,71.0
Deceased Organ Donors,2019,Connecticut,CT,Lung,21.0
Deceased Organ Donors,2019,Connecticut,CT,Pancreas,
Deceased Organ Donors,2019,Delaware,DE,All,72.0
Deceased Organ Donors,2019,Delaware,DE,Heart,26.0
Deceased Organ Donors,2019,Delaware,DE,Kidney,71.0
Deceased Organ Donors,2019,Delaware,DE,Liver,55.0
Deceased Organ Donors,2019,Delaware,DE,Lung,19.0
Deceased Organ Donors,2019,Delaware,DE,Pancreas,
Deceased Organ Donors,2019,District of Columbia,DC,All,24.0
Deceased Organ Donors,2019,District of Columbia,DC,Heart,
Deceased Organ Donors,2019,District of Columbia,DC,Kidney,23.0
Deceased Organ Donors,2019,District of Columbia,DC,Liver,19.0
Deceased Organ Donors,2019,District of Columbia,DC,Lung,
Deceased Organ Donors,2019,District of Columbia,DC,Pancreas,
Deceased Organ Donors,2019,Florida,FL,All,765.0
Deceased Organ Donors,2019,Florida,FL,Heart,244.0
Deceased Organ Donors,2019,Florida,FL,Kidney,698.0
Deceased Organ Donors,2019,Florida,FL,Liver,621.0
Deceased Organ Donors,2019,Florida,FL,Lung,179.0
Deceased Organ Donors,2019,Florida,FL,Pancreas,67.0
Deceased Organ Donors,2019,Foreign Country,,All,
Deceased Organ Donors,2019,Foreign Country,,Heart,
Deceased Organ Donors,2019,Foreign Country,,Kidney,
Deceased Organ Donors,2019,Foreign Country,,Liver,
Deceased Organ Donors,2019,Foreign Country,,Lung,
Deceased Organ Donors,2019,Foreign Country,,Pancreas,0.0
Deceased Organ Donors,2019,Georgia,GA,All,347.0
Deceased Organ Donors,2019,Georgia,GA,Heart,107.0
Deceased Organ Donors,2019,Georgia,GA,Kidney,320.0
Deceased Organ Donors,2019,Georgia,GA,Liver,290.0
Deceased Organ Donors,2019,Georgia,GA,Lung,81.0
Deceased Organ Donors,2019,Georgia,GA,Pancreas,35.0
Deceased Organ Donors,2019,Hawaii,HI,All,40.0
Deceased Organ Donors,2019,Hawaii,HI,Heart,
Deceased Organ Donors,2019,Hawaii,HI,Kidney,40.0
Deceased Organ Donors,2019,Hawaii,HI,Liver,25.0
Deceased Organ Donors,2019,Hawaii,HI,Lung,
Deceased Organ Donors,2019,Hawaii,HI,Pancreas,
Deceased Organ Donors,2019,Idaho,ID,All,50.0
Deceased Organ Donors,2019,Idaho,ID,Heart,21.0
Deceased Organ Donors,2019,Idaho,ID,Kidney,48.0
Deceased Organ Donors,2019,Idaho,ID,Liver,34.0
Deceased Organ Donors,2019,Idaho,ID,Lung,
Deceased Organ Donors,2019,Idaho,ID,Pancreas,
Deceased Organ Donors,2019,Illinois,IL,All,500.0
Deceased Organ Donors,2019,Illinois,IL,Heart,144.0
Deceased Organ Donors,2019,Illinois,IL,Kidney,449.0
Deceased Organ Donors,2019,Illinois,IL,Liver,374.0
Deceased Organ Donors,2019,Illinois,IL,Lung,118.0
Deceased Organ Donors,2019,Illinois,IL,Pancreas,72.0
Deceased Organ Donors,2019,Indiana,IN,All,237.0
Deceased Organ Donors,2019,Indiana,IN,Heart,94.0
Deceased Organ Donors,2019,Indiana,IN,Kidney,226.0
Deceased Organ Donors,2019,Indiana,IN,Liver,196.0
Deceased Organ Donors,2019,Indiana,IN,Lung,66.0
Deceased Organ Donors,2019,Indiana,IN,Pancreas,28.0
Deceased Organ Donors,2019,Iowa,IA,All,102.0
Deceased Organ Donors,2019,Iowa,IA,Heart,33.0
Deceased Organ Donors,2019,Iowa,IA,Kidney,100.0
Deceased Organ Donors,2019,Iowa,IA,Liver,75.0
Deceased Organ Donors,2019,Iowa,IA,Lung,18.0
Deceased Organ Donors,2019,Iowa,IA,Pancreas,
Deceased Organ Donors,2019,Kansas,KS,All,137.0
Deceased Organ Donors,2019,Kansas,KS,Heart,47.0
Deceased Organ Donors,2019,Kansas,KS,Kidney,131.0
Deceased Organ Donors,2019,Kansas,KS,Liver,100.0
Deceased Organ Donors,2019,Kansas,KS,Lung,49.0
Deceased Organ Donors,2019,Kansas,KS,Pancreas,25.0
Deceased Organ Donors,2019,Kentucky,KY,All,153.0
Deceased Organ Donors,2019,Kentucky,KY,Heart,45.0
Deceased Organ Donors,2019,Kentucky,KY,Kidney,143.0
Deceased Organ Donors,2019,Kentucky,KY,Liver,109.0
Deceased Organ Donors,2019,Kentucky,KY,Lung,38.0
Deceased Organ Donors,2019,Kentucky,KY,Pancreas,
Deceased Organ Donors,2019,Louisiana,LA,All,226.0
Deceased Organ Donors,2019,Louisiana,LA,Heart,75.0
Deceased Organ Donors,2019,Louisiana,LA,Kidney,214.0
Deceased Organ Donors,2019,Louisiana,LA,Liver,195.0
Deceased Organ Donors,2019,Louisiana,LA,Lung,45.0
Deceased Organ Donors,2019,Louisiana,LA,Pancreas,40.0
Deceased Organ Donors,2019,Maine,ME,All,41.0
Deceased Organ Donors,2019,Maine,ME,Heart,22.0
Deceased Organ Donors,2019,Maine,ME,Kidney,40.0
Deceased Organ Donors,2019,Maine,ME,Liver,31.0
Deceased Organ Donors,2019,Maine,ME,Lung,
Deceased Organ Donors,2019,Maine,ME,Pancreas,
Deceased Organ Donors,2019,Maryland,MD,All,240.0
Deceased Organ Donors,2019,Maryland,MD,Heart,60.0
Deceased Organ Donors,2019,Maryland,MD,Kidney,224.0
Deceased Organ Donors,2019,Maryland,MD,Liver,194.0
Deceased Organ Donors,2019,Maryland,MD,Lung,68.0
Deceased Organ Donors,2019,Maryland,MD,Pancreas,49.0
Deceased Organ Donors,2019,Massachusetts,MA,All,204.0
Deceased Organ Donors,2019,Massachusetts,MA,Heart,70.0
Deceased Organ Donors,2019,Massachusetts,MA,Kidney,196.0
Deceased Organ Donors,2019,Massachusetts,MA,Liver,141.0
Deceased Organ Donors,2019,Massachusetts,MA,Lung,32.0
Deceased Organ Donors,2019,Massachusetts,MA,Pancreas,
Deceased Organ Donors,2019,Michigan,MI,All,362.0
Deceased Organ Donors,2019,Michigan,MI,Heart,112.0
Deceased Organ Donors,2019,Michigan,MI,Kidney,345.0
Deceased Organ Donors,2019,Michigan,MI,Liver,265.0
Deceased Organ Donors,2019,Michigan,MI,Lung,102.0
Deceased Organ Donors,2019,Michigan,MI,Pancreas,30.0
Deceased Organ Donors,2019,Minnesota,MN,All,147.0
Deceased Organ Donors,2019,Minnesota,MN,Heart,39.0
Deceased Organ Donors,2019,Minnesota,MN,Kidney,136.0
Deceased Organ Donors,2019,Minnesota,MN,Liver,116.0
Deceased Organ Donors,2019,Minnesota,MN,Lung,33.0
Deceased Organ Donors,2019,Minnesota,MN,Pancreas,24.0
Deceased Organ Donors,2019,Mississippi,MS,All,102.0
Deceased Organ Donors,2019,Mississippi,MS,Heart,34.0
Deceased Organ Donors,2019,Mississippi,MS,Kidney,93.0
Deceased Organ Donors,2019,Mississippi,MS,Liver,85.0
Deceased Organ Donors,2019,Mississippi,MS,Lung,17.0
Deceased Organ Donors,2019,Mississippi,MS,Pancreas,17.0
Deceased Organ Donors,2019,Missouri,MO,All,340.0
Deceased Organ Donors,2019,Missouri,MO,Heart,95.0
Deceased Organ Donors,2019,Missouri,MO,Kidney,308.0
Deceased Organ Donors,2019,Missouri,MO,Liver,247.0
Deceased Organ Donors,2019,Missouri,MO,Lung,91.0
Deceased Organ Donors,2019,Missouri,MO,Pancreas,36.0
Deceased Organ Donors,2019,Montana,MT,All,18.0
Deceased Organ Donors,2019,Montana,MT,Heart,
Deceased Organ Donors,2019,Montana,MT,Kidney,17.0
Deceased Organ Donors,2019,Montana,MT,Liver,
Deceased Organ Donors,2019,Montana,MT,Lung,
Deceased Organ Donors,2019,Montana,MT,Pancreas,
Deceased Organ Donors,2019,Nebraska,NE,All,59.0
Deceased Organ Donors,2019,Nebraska,NE,Heart,19.0
Deceased Organ Donors,2019,Nebraska,NE,Kidney,58.0
Deceased Organ Donors,2019,Nebraska,NE,Liver,39.0
Deceased Organ Donors,2019,Nebraska,NE,Lung,
Deceased Organ Donors,2019,Nebraska,NE,Pancreas,
Deceased Organ Donors,2019,Nevada,NV,All,179.0
Deceased Organ Donors,2019,Nevada,NV,Heart,48.0
Deceased Organ Donors,2019,Nevada,NV,Kidney,160.0
Deceased Organ Donors,2019,Nevada,NV,Liver,137.0
Deceased Organ Donors,2019,Nevada,NV,Lung,38.0
Deceased Organ Donors,2019,Nevada,NV,Pancreas,22.0
Deceased Organ Donors,2019,New Hampshire,NH,All,47.0
Deceased Organ Donors,2019,New Hampshire,NH,Heart,20.0
Deceased Organ Donors,2019,New Hampshire,NH,Kidney,46.0
Deceased Organ Donors,2019,New Hampshire,NH,Liver,35.0
Deceased Organ Donors,2019,New Hampshire,NH,Lung,
Deceased Organ Donors,2019,New Hampshire,NH,Pancreas,
Deceased Organ Donors,2019,New Jersey,NJ,All,276.0
Deceased Organ Donors,2019,New Jersey,NJ,Heart,85.0
Deceased Organ Donors,2019,New Jersey,NJ,Kidney,267.0
Deceased Organ Donors,2019,New Jersey,NJ,Liver,199.0
Deceased Organ Donors,2019,New Jersey,NJ,Lung,45.0
Deceased Organ Donors,2019,New Jersey,NJ,Pancreas,36.0
Deceased Organ Donors,2019,New Mexico,NM,All,77.0
Deceased Organ Donors,2019,New Mexico,NM,Heart,19.0
Deceased Organ Donors,2019,New Mexico,NM,Kidney,77.0
Deceased Organ Donors,2019,New Mexico,NM,Liver,53.0
Deceased Organ Donors,2019,New Mexico,NM,Lung,
