Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Deceased Organ Donors,2018,Michigan,MI,Liver,264
Deceased Organ Donors,2018,Michigan,MI,Lung,126
Deceased Organ Donors,2018,Michigan,MI,Pancreas,39
Deceased Organ Donors,2018,Minnesota,MN,All,143
Deceased Organ Donors,2018,Minnesota,MN,Heart,35
Deceased Organ Donors,2018,Minnesota,MN,Kidney,137
Deceased Organ Donors,2018,Minnesota,MN,Liver,104
Deceased Organ Donors,2018,Minnesota,MN,Lung,31
Deceased Organ Donors,2018,Minnesota,MN,Pancreas,25
Deceased Organ Donors,2018,Mississippi,MS,All,102
Deceased Organ Donors,2018,Mississippi,MS,Heart,27
Deceased Organ Donors,2018,Mississippi,MS,Kidney,86
Deceased Organ Donors,2018,Mississippi,MS,Liver,93
Deceased Organ Donors,2018,Mississippi,MS,Lung,20
Deceased Organ Donors,2018,Mississippi,MS,Pancreas,
Deceased Organ Donors,2018,Missouri,MO,All,296
Deceased Organ Donors,2018,Missouri,MO,Heart,88
Deceased Organ Donors,2018,Missouri,MO,Kidney,274
Deceased Organ Donors,2018,Missouri,MO,Liver,212
Deceased Organ Donors,2018,Missouri,MO,Lung,84
Deceased Organ Donors,2018,Missouri,MO,Pancreas,46
Deceased Organ Donors,2018,Montana,MT,All,34
Deceased Organ Donors,2018,Montana,MT,Heart,
Deceased Organ Donors,2018,Montana,MT,Kidney,32
Deceased Organ Donors,2018,Montana,MT,Liver,24
Deceased Organ Donors,2018,Montana,MT,Lung,
Deceased Organ Donors,2018,Montana,MT,Pancreas,
Deceased Organ Donors,2018,Nebraska,NE,All,63
Deceased Organ Donors,2018,Nebraska,NE,Heart,20
Deceased Organ Donors,2018,Nebraska,NE,Kidney,59
Deceased Organ Donors,2018,Nebraska,NE,Liver,44
Deceased Organ Donors,2018,Nebraska,NE,Lung,
Deceased Organ Donors,2018,Nebraska,NE,Pancreas,
Deceased Organ Donors,2018,Nevada,NV,All,153
Deceased Organ Donors,2018,Nevada,NV,Heart,59
Deceased Organ Donors,2018,Nevada,NV,Kidney,144
Deceased Organ Donors,2018,Nevada,NV,Liver,140
Deceased Organ Donors,2018,Nevada,NV,Lung,46
Deceased Organ Donors,2018,Nevada,NV,Pancreas,18
Deceased Organ Donors,2018,New Hampshire,NH,All,34
Deceased Organ Donors,2018,New Hampshire,NH,Heart,
Deceased Organ Donors,2018,New Hampshire,NH,Kidney,31
Deceased Organ Donors,2018,New Hampshire,NH,Liver,23
Deceased Organ Donors,2018,New Hampshire,NH,Lung,
Deceased Organ Donors,2018,New Hampshire,NH,Pancreas,
Deceased Organ Donors,2018,New Jersey,NJ,All,234
Deceased Organ Donors,2018,New Jersey,NJ,Heart,94
Deceased Organ Donors,2018,New Jersey,NJ,Kidney,223
Deceased Organ Donors,2018,New Jersey,NJ,Liver,192
Deceased Organ Donors,2018,New Jersey,NJ,Lung,52
Deceased Organ Donors,2018,New Jersey,NJ,Pancreas,31
Deceased Organ Donors,2018,New Mexico,NM,All,58
Deceased Organ Donors,2018,New Mexico,NM,Heart,27
Deceased Organ Donors,2018,New Mexico,NM,Kidney,57
Deceased Organ Donors,2018,New Mexico,NM,Liver,44
Deceased Organ Donors,2018,New Mexico,NM,Lung,
Deceased Organ Donors,2018,New Mexico,NM,Pancreas,
Deceased Organ Donors,2018,New York,NY,All,474
Deceased Organ Donors,2018,New York,NY,Heart,142
Deceased Organ Donors,2018,New York,NY,Kidney,409
Deceased Organ Donors,2018,New York,NY,Liver,345
Deceased Organ Donors,2018,New York,NY,Lung,81
Deceased Organ Donors,2018,New York,NY,Pancreas,54
Deceased Organ Donors,2018,North Carolina,NC,All,312
Deceased Organ Donors,2018,North Carolina,NC,Heart,108
Deceased Organ Donors,2018,North Carolina,NC,Kidney,291
Deceased Organ Donors,2018,North Carolina,NC,Liver,231
Deceased Organ Donors,2018,North Carolina,NC,Lung,70
Deceased Organ Donors,2018,North Carolina,NC,Pancreas,38
Deceased Organ Donors,2018,North Dakota,ND,All,
Deceased Organ Donors,2018,North Dakota,ND,Heart,
Deceased Organ Donors,2018,North Dakota,ND,Kidney,
Deceased Organ Donors,2018,North Dakota,ND,Liver,
Deceased Organ Donors,2018,North Dakota,ND,Lung,
Deceased Organ Donors,2018,North Dakota,ND,Pancreas,
Deceased Organ Donors,2018,Not Reported,NR,All,48
Deceased Organ Donors,2018,Not Reported,NR,Heart,
Deceased Organ Donors,2018,Not Reported,NR,Kidney,43
Deceased Organ Donors,2018,Not Reported,NR,Liver,42
Deceased Organ Donors,2018,Not Reported,NR,Lung,17
Deceased Organ Donors,2018,Not Reported,NR,Pancreas,
Deceased Organ Donors,2018,Ohio,OH,All,426
Deceased Organ Donors,2018,Ohio,OH,Heart,125
Deceased Organ Donors,2018,Ohio,OH,Kidney,390
Deceased Organ Donors,2018,Ohio,OH,Liver,360
Deceased Organ Donors,2018,Ohio,OH,Lung,113
Deceased Organ Donors,2018,Ohio,OH,Pancreas,48
Deceased Organ Donors,2018,Oklahoma,OK,All,189
Deceased Organ Donors,2018,Oklahoma,OK,Heart,41
Deceased Organ Donors,2018,Oklahoma,OK,Kidney,178
Deceased Organ Donors,2018,Oklahoma,OK,Liver,135
Deceased Organ Donors,2018,Oklahoma,OK,Lung,36
Deceased Organ Donors,2018,Oklahoma,OK,Pancreas,28
Deceased Organ Donors,2018,Oregon,OR,All,87
Deceased Organ Donors,2018,Oregon,OR,Heart,35
Deceased Organ Donors,2018,Oregon,OR,Kidney,85
Deceased Organ Donors,2018,Oregon,OR,Liver,66
Deceased Organ Donors,2018,Oregon,OR,Lung,
Deceased Organ Donors,2018,Oregon,OR,Pancreas,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,All,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Heart,0
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Kidney,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Liver,
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Lung,0
Deceased Organ Donors,2018,Pacific Ocean Territories,PO,Pancreas,0
Deceased Organ Donors,2018,Pennsylvania,PA,All,622
Deceased Organ Donors,2018,Pennsylvania,PA,Heart,175
Deceased Organ Donors,2018,Pennsylvania,PA,Kidney,578
Deceased Organ Donors,2018,Pennsylvania,PA,Liver,479
Deceased Organ Donors,2018,Pennsylvania,PA,Lung,157
Deceased Organ Donors,2018,Pennsylvania,PA,Pancreas,79
Deceased Organ Donors,2018,Puerto Rico,PR,All,96
Deceased Organ Donors,2018,Puerto Rico,PR,Heart,17
Deceased Organ Donors,2018,Puerto Rico,PR,Kidney,81
Deceased Organ Donors,2018,Puerto Rico,PR,Liver,81
Deceased Organ Donors,2018,Puerto Rico,PR,Lung,19
Deceased Organ Donors,2018,Puerto Rico,PR,Pancreas,19
Deceased Organ Donors,2018,Rhode Island,RI,All,
Deceased Organ Donors,2018,Rhode Island,RI,Heart,
Deceased Organ Donors,2018,Rhode Island,RI,Kidney,
Deceased Organ Donors,2018,Rhode Island,RI,Liver,
Deceased Organ Donors,2018,Rhode Island,RI,Lung,
Deceased Organ Donors,2018,Rhode Island,RI,Pancreas,0
Deceased Organ Donors,2018,South Carolina,SC,All,192
Deceased Organ Donors,2018,South Carolina,SC,Heart,53
Deceased Organ Donors,2018,South Carolina,SC,Kidney,175
Deceased Organ Donors,2018,South Carolina,SC,Liver,146
Deceased Organ Donors,2018,South Carolina,SC,Lung,56
Deceased Organ Donors,2018,South Carolina,SC,Pancreas,
Deceased Organ Donors,2018,South Dakota,SD,All,19
Deceased Organ Donors,2018,South Dakota,SD,Heart,
Deceased Organ Donors,2018,South Dakota,SD,Kidney,16
Deceased Organ Donors,2018,South Dakota,SD,Liver,
Deceased Organ Donors,2018,South Dakota,SD,Lung,
Deceased Organ Donors,2018,South Dakota,SD,Pancreas,
Deceased Organ Donors,2018,Tennessee,TN,All,287
Deceased Organ Donors,2018,Tennessee,TN,Heart,110
Deceased Organ Donors,2018,Tennessee,TN,Kidney,262
Deceased Organ Donors,2018,Tennessee,TN,Liver,238
Deceased Organ Donors,2018,Tennessee,TN,Lung,60
Deceased Organ Donors,2018,Tennessee,TN,Pancreas,38
Deceased Organ Donors,2018,Texas,TX,All,902
Deceased Organ Donors,2018,Texas,TX,Heart,302
Deceased Organ Donors,2018,Texas,TX,Kidney,800
Deceased Organ Donors,2018,Texas,TX,Liver,727
Deceased Organ Donors,2018,Texas,TX,Lung,226
Deceased Organ Donors,2018,Texas,TX,Pancreas,86
Deceased Organ Donors,2018,Utah,UT,All,99
Deceased Organ Donors,2018,Utah,UT,Heart,45
Deceased Organ Donors,2018,Utah,UT,Kidney,97
Deceased Organ Donors,2018,Utah,UT,Liver,76
Deceased Organ Donors,2018,Utah,UT,Lung,23
Deceased Organ Donors,2018,Utah,UT,Pancreas,
Deceased Organ Donors,2018,Vermont,VT,All,
Deceased Organ Donors,2018,Vermont,VT,Heart,
Deceased Organ Donors,2018,Vermont,VT,Kidney,
Deceased Organ Donors,2018,Vermont,VT,Liver,
Deceased Organ Donors,2018,Vermont,VT,Lung,
Deceased Organ Donors,2018,Vermont,VT,Pancreas,0
Deceased Organ Donors,2018,Virgin Islands,VI,All,
Deceased Organ Donors,2018,Virgin Islands,VI,Heart,0
Deceased Organ Donors,2018,Virgin Islands,VI,Kidney,
Deceased Organ Donors,2018,Virgin Islands,VI,Liver,
Deceased Organ Donors,2018,Virgin Islands,VI,Lung,0
Deceased Organ Donors,2018,Virgin Islands,VI,Pancreas,0
Deceased Organ Donors,2018,Virginia,VA,All,232
Deceased Organ Donors,2018,Virginia,VA,Heart,67
Deceased Organ Donors,2018,Virginia,VA,Kidney,216
Deceased Organ Donors,2018,Virginia,VA,Liver,186
Deceased Organ Donors,2018,Virginia,VA,Lung,60
Deceased Organ Donors,2018,Virginia,VA,Pancreas,39
Deceased Organ Donors,2018,Washington,WA,All,213
Deceased Organ Donors,2018,Washington,WA,Heart,82
Deceased Organ Donors,2018,Washington,WA,Kidney,209
Deceased Organ Donors,2018,Washington,WA,Liver,151
Deceased Organ Donors,2018,Washington,WA,Lung,30
Deceased Organ Donors,2018,Washington,WA,Pancreas,22
Deceased Organ Donors,2018,West Virginia,WV,All,64
Deceased Organ Donors,2018,West Virginia,WV,Heart,16
Deceased Organ Donors,2018,West Virginia,WV,Kidney,62
Deceased Organ Donors,2018,West Virginia,WV,Liver,53
Deceased Organ Donors,2018,West Virginia,WV,Lung,22
Deceased Organ Donors,2018,West Virginia,WV,Pancreas,
Deceased Organ Donors,2018,Wisconsin,WI,All,210
Deceased Organ Donors,2018,Wisconsin,WI,Heart,65
Deceased Organ Donors,2018,Wisconsin,WI,Kidney,191
Deceased Organ Donors,2018,Wisconsin,WI,Liver,161
Deceased Organ Donors,2018,Wisconsin,WI,Lung,49
Deceased Organ Donors,2018,Wisconsin,WI,Pancreas,39
Deceased Organ Donors,2018,Wyoming,WY,All,17
Deceased Organ Donors,2018,Wyoming,WY,Heart,
Deceased Organ Donors,2018,Wyoming,WY,Kidney,17
Deceased Organ Donors,2018,Wyoming,WY,Liver,
Deceased Organ Donors,2018,Wyoming,WY,Lung,
Deceased Organ Donors,2018,Wyoming,WY,Pancreas,
Deceased Organ Donors,2019,Alabama,AL,All,206
Deceased Organ Donors,2019,Alabama,AL,Heart,83
Deceased Organ Donors,2019,Alabama,AL,Kidney,194
Deceased Organ Donors,2019,Alabama,AL,Liver,177
Deceased Organ Donors,2019,Alabama,AL,Lung,38
Deceased Organ Donors,2019,Alabama,AL,Pancreas,18
Deceased Organ Donors,2019,Alaska,AK,All,42
Deceased Organ Donors,2019,Alaska,AK,Heart,
Deceased Organ Donors,2019,Alaska,AK,Kidney,41
Deceased Organ Donors,2019,Alaska,AK,Liver,33
Deceased Organ Donors,2019,Alaska,AK,Lung,
Deceased Organ Donors,2019,Alaska,AK,Pancreas,
Deceased Organ Donors,2019,All,All,All,11870
Deceased Organ Donors,2019,All,All,Heart,3635
Deceased Organ Donors,2019,All,All,Kidney,11152
Deceased Organ Donors,2019,All,All,Liver,9151
Deceased Organ Donors,2019,All,All,Lung,2755
Deceased Organ Donors,2019,All,All,Pancreas,1374
Deceased Organ Donors,2019,Arizona,AZ,All,325
Deceased Organ Donors,2019,Arizona,AZ,Heart,111
Deceased Organ Donors,2019,Arizona,AZ,Kidney,319
Deceased Organ Donors,2019,Arizona,AZ,Liver,249
Deceased Organ Donors,2019,Arizona,AZ,Lung,79
Deceased Organ Donors,2019,Arizona,AZ,Pancreas,36
Deceased Organ Donors,2019,Arkansas,AR,All,92
Deceased Organ Donors,2019,Arkansas,AR,Heart,34
Deceased Organ Donors,2019,Arkansas,AR,Kidney,83
Deceased Organ Donors,2019,Arkansas,AR,Liver,80
Deceased Organ Donors,2019,Arkansas,AR,Lung,18
Deceased Organ Donors,2019,Arkansas,AR,Pancreas,20
Deceased Organ Donors,2019,California,CA,All,1154
Deceased Organ Donors,2019,California,CA,Heart,363
Deceased Organ Donors,2019,California,CA,Kidney,1106
Deceased Organ Donors,2019,California,CA,Liver,937
Deceased Organ Donors,2019,California,CA,Lung,271
Deceased Organ Donors,2019,California,CA,Pancreas,92
Deceased Organ Donors,2019,Colorado,CO,All,162
Deceased Organ Donors,2019,Colorado,CO,Heart,56
Deceased Organ Donors,2019,Colorado,CO,Kidney,159
Deceased Organ Donors,2019,Colorado,CO,Liver,111
Deceased Organ Donors,2019,Colorado,CO,Lung,33
Deceased Organ Donors,2019,Colorado,CO,Pancreas,19
Deceased Organ Donors,2019,Connecticut,CT,All,93
Deceased Organ Donors,2019,Connecticut,CT,Heart,39
Deceased Organ Donors,2019,Connecticut,CT,Kidney,90
Deceased Organ Donors,2019,Connecticut,CT,Liver,71
Deceased Organ Donors,2019,Connecticut,CT,Lung,21
Deceased Organ Donors,2019,Connecticut,CT,Pancreas,
Deceased Organ Donors,2019,Delaware,DE,All,72
Deceased Organ Donors,2019,Delaware,DE,Heart,26
Deceased Organ Donors,2019,Delaware,DE,Kidney,71
Deceased Organ Donors,2019,Delaware,DE,Liver,55
Deceased Organ Donors,2019,Delaware,DE,Lung,19
Deceased Organ Donors,2019,Delaware,DE,Pancreas,
Deceased Organ Donors,2019,District of Columbia,DC,All,24
Deceased Organ Donors,2019,District of Columbia,DC,Heart,
Deceased Organ Donors,2019,District of Columbia,DC,Kidney,23
Deceased Organ Donors,2019,District of Columbia,DC,Liver,19
Deceased Organ Donors,2019,District of Columbia,DC,Lung,
Deceased Organ Donors,2019,District of Columbia,DC,Pancreas,
Deceased Organ Donors,2019,Florida,FL,All,765
Deceased Organ Donors,2019,Florida,FL,Heart,244
Deceased Organ Donors,2019,Florida,FL,Kidney,698
Deceased Organ Donors,2019,Florida,FL,Liver,621
Deceased Organ Donors,2019,Florida,FL,Lung,179
Deceased Organ Donors,2019,Florida,FL,Pancreas,67
Deceased Organ Donors,2019,Foreign Country,NA,All,
Deceased Organ Donors,2019,Foreign Country,NA,Heart,
Deceased Organ Donors,2019,Foreign Country,NA,Kidney,
Deceased Organ Donors,2019,Foreign Country,NA,Liver,
Deceased Organ Donors,2019,Foreign Country,NA,Lung,
Deceased Organ Donors,2019,Foreign Country,NA,Pancreas,0
Deceased Organ Donors,2019,Georgia,GA,All,347
Deceased Organ Donors,2019,Georgia,GA,Heart,107
Deceased Organ Donors,2019,Georgia,GA,Kidney,320
Deceased Organ Donors,2019,Georgia,GA,Liver,290
Deceased Organ Donors,2019,Georgia,GA,Lung,81
Deceased Organ Donors,2019,Georgia,GA,Pancreas,35
Deceased Organ Donors,2019,Hawaii,HI,All,40
Deceased Organ Donors,2019,Hawaii,HI,Heart,
Deceased Organ Donors,2019,Hawaii,HI,Kidney,40
Deceased Organ Donors,2019,Hawaii,HI,Liver,25
Deceased Organ Donors,2019,Hawaii,HI,Lung,
Deceased Organ Donors,2019,Hawaii,HI,Pancreas,
Deceased Organ Donors,2019,Idaho,ID,All,50
Deceased Organ Donors,2019,Idaho,ID,Heart,21
Deceased Organ Donors,2019,Idaho,ID,Kidney,48
Deceased Organ Donors,2019,Idaho,ID,Liver,34
Deceased Organ Donors,2019,Idaho,ID,Lung,
Deceased Organ Donors,2019,Idaho,ID,Pancreas,
Deceased Organ Donors,2019,Illinois,IL,All,500
Deceased Organ Donors,2019,Illinois,IL,Heart,144
Deceased Organ Donors,2019,Illinois,IL,Kidney,449
Deceased Organ Donors,2019,Illinois,IL,Liver,374
Deceased Organ Donors,2019,Illinois,IL,Lung,118
Deceased Organ Donors,2019,Illinois,IL,Pancreas,72
Deceased Organ Donors,2019,Indiana,IN,All,237
Deceased Organ Donors,2019,Indiana,IN,Heart,94
Deceased Organ Donors,2019,Indiana,IN,Kidney,226
Deceased Organ Donors,2019,Indiana,IN,Liver,196
Deceased Organ Donors,2019,Indiana,IN,Lung,66
Deceased Organ Donors,2019,Indiana,IN,Pancreas,28
Deceased Organ Donors,2019,Iowa,IA,All,102
Deceased Organ Donors,2019,Iowa,IA,Heart,33
Deceased Organ Donors,2019,Iowa,IA,Kidney,100
Deceased Organ Donors,2019,Iowa,IA,Liver,75
Deceased Organ Donors,2019,Iowa,IA,Lung,18
Deceased Organ Donors,2019,Iowa,IA,Pancreas,
Deceased Organ Donors,2019,Kansas,KS,All,137
Deceased Organ Donors,2019,Kansas,KS,Heart,47
Deceased Organ Donors,2019,Kansas,KS,Kidney,131
Deceased Organ Donors,2019,Kansas,KS,Liver,100
Deceased Organ Donors,2019,Kansas,KS,Lung,49
Deceased Organ Donors,2019,Kansas,KS,Pancreas,25
Deceased Organ Donors,2019,Kentucky,KY,All,153
Deceased Organ Donors,2019,Kentucky,KY,Heart,45
Deceased Organ Donors,2019,Kentucky,KY,Kidney,143
Deceased Organ Donors,2019,Kentucky,KY,Liver,109
Deceased Organ Donors,2019,Kentucky,KY,Lung,38
Deceased Organ Donors,2019,Kentucky,KY,Pancreas,
Deceased Organ Donors,2019,Louisiana,LA,All,226
Deceased Organ Donors,2019,Louisiana,LA,Heart,75
Deceased Organ Donors,2019,Louisiana,LA,Kidney,214
Deceased Organ Donors,2019,Louisiana,LA,Liver,195
Deceased Organ Donors,2019,Louisiana,LA,Lung,45
Deceased Organ Donors,2019,Louisiana,LA,Pancreas,40
Deceased Organ Donors,2019,Maine,ME,All,41
Deceased Organ Donors,2019,Maine,ME,Heart,22
Deceased Organ Donors,2019,Maine,ME,Kidney,40
Deceased Organ Donors,2019,Maine,ME,Liver,31
Deceased Organ Donors,2019,Maine,ME,Lung,
Deceased Organ Donors,2019,Maine,ME,Pancreas,
Deceased Organ Donors,2019,Maryland,MD,All,240
Deceased Organ Donors,2019,Maryland,MD,Heart,60
Deceased Organ Donors,2019,Maryland,MD,Kidney,224
Deceased Organ Donors,2019,Maryland,MD,Liver,194
Deceased Organ Donors,2019,Maryland,MD,Lung,68
Deceased Organ Donors,2019,Maryland,MD,Pancreas,49
Deceased Organ Donors,2019,Massachusetts,MA,All,204
Deceased Organ Donors,2019,Massachusetts,MA,Heart,70
Deceased Organ Donors,2019,Massachusetts,MA,Kidney,196
Deceased Organ Donors,2019,Massachusetts,MA,Liver,141
Deceased Organ Donors,2019,Massachusetts,MA,Lung,32
Deceased Organ Donors,2019,Massachusetts,MA,Pancreas,
Deceased Organ Donors,2019,Michigan,MI,All,362
Deceased Organ Donors,2019,Michigan,MI,Heart,112
Deceased Organ Donors,2019,Michigan,MI,Kidney,345
Deceased Organ Donors,2019,Michigan,MI,Liver,265
Deceased Organ Donors,2019,Michigan,MI,Lung,102
Deceased Organ Donors,2019,Michigan,MI,Pancreas,30
Deceased Organ Donors,2019,Minnesota,MN,All,147
Deceased Organ Donors,2019,Minnesota,MN,Heart,39
Deceased Organ Donors,2019,Minnesota,MN,Kidney,136
Deceased Organ Donors,2019,Minnesota,MN,Liver,116
Deceased Organ Donors,2019,Minnesota,MN,Lung,33
Deceased Organ Donors,2019,Minnesota,MN,Pancreas,24
Deceased Organ Donors,2019,Mississippi,MS,All,102
Deceased Organ Donors,2019,Mississippi,MS,Heart,34
Deceased Organ Donors,2019,Mississippi,MS,Kidney,93
Deceased Organ Donors,2019,Mississippi,MS,Liver,85
Deceased Organ Donors,2019,Mississippi,MS,Lung,17
Deceased Organ Donors,2019,Mississippi,MS,Pancreas,17
Deceased Organ Donors,2019,Missouri,MO,All,340
Deceased Organ Donors,2019,Missouri,MO,Heart,95
Deceased Organ Donors,2019,Missouri,MO,Kidney,308
Deceased Organ Donors,2019,Missouri,MO,Liver,247
Deceased Organ Donors,2019,Missouri,MO,Lung,91
Deceased Organ Donors,2019,Missouri,MO,Pancreas,36
Deceased Organ Donors,2019,Montana,MT,All,18
Deceased Organ Donors,2019,Montana,MT,Heart,
Deceased Organ Donors,2019,Montana,MT,Kidney,17
Deceased Organ Donors,2019,Montana,MT,Liver,
Deceased Organ Donors,2019,Montana,MT,Lung,
Deceased Organ Donors,2019,Montana,MT,Pancreas,
Deceased Organ Donors,2019,Nebraska,NE,All,59
Deceased Organ Donors,2019,Nebraska,NE,Heart,19
Deceased Organ Donors,2019,Nebraska,NE,Kidney,58
Deceased Organ Donors,2019,Nebraska,NE,Liver,39
Deceased Organ Donors,2019,Nebraska,NE,Lung,
Deceased Organ Donors,2019,Nebraska,NE,Pancreas,
Deceased Organ Donors,2019,Nevada,NV,All,179
Deceased Organ Donors,2019,Nevada,NV,Heart,48
Deceased Organ Donors,2019,Nevada,NV,Kidney,160
Deceased Organ Donors,2019,Nevada,NV,Liver,137
Deceased Organ Donors,2019,Nevada,NV,Lung,38
Deceased Organ Donors,2019,Nevada,NV,Pancreas,22
Deceased Organ Donors,2019,New Hampshire,NH,All,47
Deceased Organ Donors,2019,New Hampshire,NH,Heart,20
Deceased Organ Donors,2019,New Hampshire,NH,Kidney,46
Deceased Organ Donors,2019,New Hampshire,NH,Liver,35
Deceased Organ Donors,2019,New Hampshire,NH,Lung,
Deceased Organ Donors,2019,New Hampshire,NH,Pancreas,
Deceased Organ Donors,2019,New Jersey,NJ,All,276
Deceased Organ Donors,2019,New Jersey,NJ,Heart,85
Deceased Organ Donors,2019,New Jersey,NJ,Kidney,267
Deceased Organ Donors,2019,New Jersey,NJ,Liver,199
Deceased Organ Donors,2019,New Jersey,NJ,Lung,45
Deceased Organ Donors,2019,New Jersey,NJ,Pancreas,36
Deceased Organ Donors,2019,New Mexico,NM,All,77
Deceased Organ Donors,2019,New Mexico,NM,Heart,19
Deceased Organ Donors,2019,New Mexico,NM,Kidney,77
Deceased Organ Donors,2019,New Mexico,NM,Liver,53
Deceased Organ Donors,2019,New Mexico,NM,Lung,
Deceased Organ Donors,2019,New Mexico,NM,Pancreas,
Deceased Organ Donors,2019,New York,NY,All,502
Deceased Organ Donors,2019,New York,NY,Heart,126
Deceased Organ Donors,2019,New York,NY,Kidney,447
Deceased Organ Donors,2019,New York,NY,Liver,361
Deceased Organ Donors,2019,New York,NY,Lung,88
Deceased Organ Donors,2019,New York,NY,Pancreas,78
Deceased Organ Donors,2019,North Carolina,NC,All,370
Deceased Organ Donors,2019,North Carolina,NC,Heart,126
Deceased Organ Donors,2019,North Carolina,NC,Kidney,348
Deceased Organ Donors,2019,North Carolina,NC,Liver,278
Deceased Organ Donors,2019,North Carolina,NC,Lung,96
Deceased Organ Donors,2019,North Carolina,NC,Pancreas,48
Deceased Organ Donors,2019,North Dakota,ND,All,17
Deceased Organ Donors,2019,North Dakota,ND,Heart,
Deceased Organ Donors,2019,North Dakota,ND,Kidney,
Deceased Organ Donors,2019,North Dakota,ND,Liver,
Deceased Organ Donors,2019,North Dakota,ND,Lung,
Deceased Organ Donors,2019,North Dakota,ND,Pancreas,
Deceased Organ Donors,2019,Not Reported,NR,All,55
Deceased Organ Donors,2019,Not Reported,NR,Heart,19
Deceased Organ Donors,2019,Not Reported,NR,Kidney,53
Deceased Organ Donors,2019,Not Reported,NR,Liver,43
Deceased Organ Donors,2019,Not Reported,NR,Lung,17
Deceased Organ Donors,2019,Not Reported,NR,Pancreas,
Deceased Organ Donors,2019,Ohio,OH,All,448
Deceased Organ Donors,2019,Ohio,OH,Heart,123
